,index,match_api_id,country,season,comment,stats,event_incident_typefk,elapsed,player2,subtype,player1,sortorder,team,id,n,type,goal_type,elapsed_plus,coordinates,del
33134,3,530138.0,Spain,2008/2009,n,,71,90,,,74663.0,0,9865.0,439373,24,goal,n,,,
33135,0,684934.0,Spain,2009/2010,n,,71,47,,,46384.0,0,9865.0,954866,24,goal,n,,,
33136,1,684934.0,Spain,2009/2010,n,,71,54,,,37471.0,0,8305.0,954951,23,goal,n,,,
33137,2,684934.0,Spain,2009/2010,n,,71,70,,,37506.0,0,8305.0,955096,25,goal,n,,,
33138,3,684934.0,Spain,2009/2010,n,,71,90,,,11555.0,0,9865.0,955271,27,goal,n,,,
33139,0,875528.0,Spain,2010/2011,n,,71,4,,,102572.0,0,8305.0,1541554,33,goal,n,,,
33140,1,875528.0,Spain,2010/2011,n,,71,53,,,75619.0,0,8305.0,1541958,25,goal,n,,,
33141,0,1505576.0,Spain,2013/2014,n,,71,30,,,196188.0,0,9865.0,2933834,19,goal,n,,,
33142,1,1505576.0,Spain,2013/2014,n,,71,32,,,38573.0,0,8305.0,2933835,20,goal,n,,,
33143,2,1505576.0,Spain,2013/2014,n,,71,37,,,11555.0,0,9865.0,2933836,21,goal,n,,,
33144,3,1505576.0,Spain,2013/2014,p,,20,85,,,24383.0,0,8305.0,2933860,23,goal,p,,,
33145,0,1778046.0,Spain,2014/2015,n,,393,29,323438.0,shot,213489.0,1,8305.0,3673935,260,goal,n,,,
33146,0,530599.0,Spain,2008/2009,n,,71,59,,,31498.0,0,8661.0,643396,26,goal,n,,,
33147,1,530599.0,Spain,2008/2009,n,,71,90,,,56686.0,0,8661.0,643781,24,goal,n,,,
33148,0,684757.0,Spain,2009/2010,n,,71,49,,,56686.0,0,8661.0,848475,23,goal,n,,,
33149,1,684757.0,Spain,2009/2010,n,,71,76,,,102631.0,0,9865.0,848706,27,goal,n,,,
33150,2,684757.0,Spain,2009/2010,n,,71,90,,,25462.0,0,8661.0,848763,30,goal,n,,,
33151,3,684757.0,Spain,2009/2010,n,,71,90,,,56686.0,0,8661.0,848764,31,goal,n,,,
33152,0,875782.0,Spain,2010/2011,n,,44,12,,header,33856.0,3,8661.0,1358680,249,goal,n,,,
33153,1,875782.0,Spain,2010/2011,n,,80,37,,shot,25462.0,1,8661.0,1358810,283,goal,n,,,
33154,2,875782.0,Spain,2010/2011,n,,80,66,,shot,45605.0,5,9865.0,1359004,318,goal,n,,,
33155,3,875782.0,Spain,2010/2011,n,,80,67,,shot,103904.0,1,8661.0,1359007,320,goal,n,,,
33156,4,875782.0,Spain,2010/2011,n,,80,88,,shot,200630.0,3,8661.0,1359126,349,goal,n,,,
33157,0,530481.0,Spain,2008/2009,n,,71,26,,,43329.0,0,9865.0,576809,25,goal,n,,,
33158,1,530481.0,Spain,2008/2009,n,,71,45,,,75310.0,0,9865.0,576937,29,goal,n,,,
33159,2,530481.0,Spain,2008/2009,n,,71,48,,,32763.0,0,9864.0,576977,30,goal,n,,,
33160,3,530481.0,Spain,2008/2009,n,,71,64,,,24168.0,0,9864.0,577137,35,goal,n,,,
33161,4,530481.0,Spain,2008/2009,n,,71,75,,,24168.0,0,9864.0,577226,36,goal,n,,,
33162,0,684690.0,Spain,2009/2010,n,,71,39,,,74435.0,0,9865.0,802465,20,goal,n,,,
33163,1,684690.0,Spain,2009/2010,n,,71,40,,,11555.0,0,9865.0,802480,22,goal,n,,,
33164,2,684690.0,Spain,2009/2010,n,,71,68,,,33800.0,0,9864.0,802862,25,goal,n,,,
33165,0,875713.0,Spain,2010/2011,n,,80,9,,shot,93480.0,2,9865.0,1435335,244,goal,n,,,
33166,1,875713.0,Spain,2010/2011,n,,80,53,,shot,34000.0,0,9864.0,1435677,302,goal,n,,,
33167,2,875713.0,Spain,2010/2011,n,,44,79,,header,51545.0,0,9864.0,1435853,328,goal,n,,,
33168,3,875713.0,Spain,2010/2011,n,,393,90,34000.0,shot,191873.0,1,9864.0,1435923,347,goal,n,4.0,,
33169,0,1505869.0,Spain,2013/2014,n,,71,69,,,39198.0,0,9864.0,3017958,19,goal,n,,,
33170,1,1505869.0,Spain,2013/2014,n,,71,90,,,193226.0,0,9864.0,3017992,21,goal,n,,,
33171,0,1778203.0,Spain,2014/2015,n,,393,40,199839.0,shot,45204.0,0,9865.0,4045689,207,goal,n,,,
33172,1,1778203.0,Spain,2014/2015,n,,80,73,,shot,474672.0,3,9864.0,4045918,430,goal,n,,,
33173,2,1778203.0,Spain,2014/2015,p,,20,76,,,45204.0,2,9865.0,4045932,337,goal,p,,,
33174,0,530121.0,Spain,2008/2009,n,,71,66,,,33586.0,0,10281.0,421174,29,goal,n,,,
33175,1,530121.0,Spain,2008/2009,n,,71,90,,,33588.0,0,10281.0,421245,25,goal,n,,,
33176,0,684897.0,Spain,2009/2010,n,,71,12,,,45605.0,0,9865.0,935818,21,goal,n,,,
33177,1,684897.0,Spain,2009/2010,n,,71,80,,,37440.0,0,10281.0,936529,28,goal,n,,,
33178,0,1506121.0,Spain,2013/2014,n,,71,5,74302.0,,111975.0,0,10281.0,3353689,17,goal,n,,,
33179,0,530500.0,Spain,2008/2009,n,,71,59,,,75474.0,0,8479.0,588964,25,goal,n,,,
33180,1,530500.0,Spain,2008/2009,p,,20,75,,,75310.0,0,9865.0,589099,26,goal,p,,,
33181,0,684717.0,Spain,2009/2010,n,,71,30,,,38573.0,0,8394.0,825193,25,goal,n,,,
33182,1,684717.0,Spain,2009/2010,n,,71,36,,,33805.0,0,8394.0,825254,27,goal,n,,,
33183,2,684717.0,Spain,2009/2010,n,,71,39,,,75239.0,0,9865.0,825284,28,goal,n,,,
33184,0,875987.0,Spain,2010/2011,n,,80,70,,shot,33635.0,2,8394.0,1526049,332,goal,n,,,
33185,0,685189.0,Spain,2009/2010,n,,71,14,,,21450.0,0,9867.0,1078627,20,goal,n,,,
33186,1,685189.0,Spain,2009/2010,n,,71,17,,,46384.0,0,9865.0,1078667,25,goal,n,,,
33187,2,685189.0,Spain,2009/2010,n,,71,80,,,45605.0,0,9865.0,1079421,24,goal,n,,,
33188,3,685189.0,Spain,2009/2010,n,,71,90,,,37489.0,0,9867.0,1079561,27,goal,n,,,
33189,0,685161.0,Spain,2009/2010,n,,71,28,,,18784.0,0,9868.0,1068372,25,goal,n,,,
33190,1,685161.0,Spain,2009/2010,n,,71,34,,,11555.0,0,9865.0,1068411,31,goal,n,,,
33191,2,685161.0,Spain,2009/2010,n,,71,90,,,102619.0,0,9868.0,1069028,30,goal,n,,,
33192,0,875783.0,Spain,2010/2011,n,,71,50,,,33715.0,0,10278.0,1446112,20,goal,n,,,
33193,1,875783.0,Spain,2010/2011,n,,71,69,,,93480.0,0,9865.0,1446319,23,goal,n,,,
33194,2,875783.0,Spain,2010/2011,n,,71,72,,,40049.0,0,9865.0,1446320,21,goal,n,,,
33195,0,875911.0,Spain,2010/2011,n,,71,52,,,41622.0,0,8581.0,1409396,19,goal,n,,,
33196,0,1506048.0,Spain,2013/2014,n,,71,62,46621.0,,41294.0,0,8581.0,3266685,23,goal,n,,,
33197,0,1778130.0,Spain,2014/2015,n,,393,26,46836.0,shot,41294.0,1,8581.0,3905950,80,goal,n,,,
33198,1,1778130.0,Spain,2014/2015,n,,406,70,45204.0,header,280483.0,5,9865.0,3906410,256,goal,n,,,
33199,2,1778130.0,Spain,2014/2015,n,,80,75,,shot,25462.0,3,8581.0,3906419,278,goal,n,,,
33200,0,875863.0,Spain,2010/2011,n,,71,45,,,33959.0,0,8560.0,1385405,18,goal,n,,,
33201,1,875863.0,Spain,2010/2011,n,,71,78,,,32764.0,0,8560.0,1385969,19,goal,n,,,
33202,0,1505911.0,Spain,2013/2014,n,,71,13,,,184138.0,0,8560.0,3095060,24,goal,n,,,
33203,1,1505911.0,Spain,2013/2014,n,,71,50,,,184138.0,0,8560.0,3095349,25,goal,n,,,
33204,2,1505911.0,Spain,2013/2014,n,,71,55,,,162497.0,0,8560.0,3095352,21,goal,n,,,
33205,0,1778067.0,Spain,2014/2015,o,,115,30,,,47565.0,4,8560.0,3751824,307,goal,o,,,
33206,1,1778067.0,Spain,2014/2015,n,,406,51,38469.0,header,113311.0,5,9865.0,3752003,368,goal,n,,,
33207,2,1778067.0,Spain,2014/2015,n,,393,85,33973.0,shot,56686.0,1,8560.0,3752189,398,goal,n,,,
33208,0,1506090.0,Spain,2013/2014,n,,71,38,161015.0,,41168.0,0,8370.0,3322258,22,goal,n,,,
33209,1,1506090.0,Spain,2013/2014,n,,71,57,161015.0,,96509.0,0,8370.0,3322466,29,goal,n,,,
33210,2,1506090.0,Spain,2013/2014,n,,71,72,196188.0,,11555.0,0,9865.0,3322530,25,goal,n,,,
33211,3,1506090.0,Spain,2013/2014,n,,71,77,213729.0,,96509.0,0,8370.0,3322549,27,goal,n,,,
33212,0,1778351.0,Spain,2014/2015,n,,406,23,34104.0,header,150731.0,3,8370.0,4369285,156,goal,n,,,
33213,1,1778351.0,Spain,2014/2015,n,,721,90,163205.0,tap_in,150770.0,5,8370.0,4369843,599,goal,n,,,
33214,0,1506178.0,Spain,2013/2014,p,,20,19,,,38469.0,0,9865.0,3468242,22,goal,p,,,
33215,1,1506178.0,Spain,2013/2014,p,,20,83,,,189192.0,1,9865.0,3468562,27,goal,p,,,
33216,0,1505959.0,Spain,2013/2014,n,,71,9,,,280276.0,1,9865.0,3156317,18,goal,n,,,
33217,1,1505959.0,Spain,2013/2014,n,,71,26,,,49836.0,0,9910.0,3156394,21,goal,n,,,
33218,2,1505959.0,Spain,2013/2014,n,,71,49,,,33747.0,0,9910.0,3156608,23,goal,n,,,
33219,3,1505959.0,Spain,2013/2014,n,,71,59,,,213653.0,0,9910.0,3156642,19,goal,n,,,
33220,0,1778193.0,Spain,2014/2015,n,,649,17,,tap_in,45204.0,3,9865.0,4021340,67,goal,n,,,
33221,1,1778193.0,Spain,2014/2015,npm,,159,73,,saved,213486.0,0,9910.0,4021768,263,goal,npm,,,
33222,0,1506027.0,Spain,2013/2014,n,,71,59,,,500791.0,0,10268.0,3240379,24,goal,n,,,
33223,0,1778288.0,Spain,2014/2015,n,,406,6,128732.0,header,369800.0,2,10268.0,4234344,34,goal,n,,,
33224,1,1778288.0,Spain,2014/2015,dg,,299,25,,header,193930.0,4,10268.0,4234620,139,goal,dg,,,
33225,0,1778172.0,Spain,2014/2015,n,,393,3,170341.0,shot,42524.0,3,8372.0,3999553,19,goal,n,,,
33226,1,1778172.0,Spain,2014/2015,n,,393,21,433311.0,shot,213712.0,2,8372.0,3999591,77,goal,n,,,
33227,2,1778172.0,Spain,2014/2015,n,,406,31,213712.0,header,477471.0,1,8372.0,3999612,109,goal,n,,,
33228,3,1778172.0,Spain,2014/2015,n,,721,43,280485.0,tap_in,11555.0,6,9865.0,3999647,151,goal,n,,,
33229,4,1778172.0,Spain,2014/2015,n,,406,57,37474.0,header,173965.0,3,8372.0,3999691,216,goal,n,,,
33230,5,1778172.0,Spain,2014/2015,n,,393,74,213695.0,shot,449492.0,2,8372.0,3999734,277,goal,n,,,
33231,6,1778172.0,Spain,2014/2015,n,,411,77,260659.0,volley,477493.0,2,9865.0,3999740,288,goal,n,,,
33232,0,1778246.0,Spain,2014/2015,n,,130,10,,direct_freekick,474680.0,1,7869.0,4140225,73,goal,n,,,
33233,1,1778246.0,Spain,2014/2015,dg,,289,49,,,,0,9865.0,4140510,323,goal,dg,,,
33234,2,1778246.0,Spain,2014/2015,n,,393,61,202220.0,shot,150316.0,4,9865.0,4140631,409,goal,n,,,
33235,3,1778246.0,Spain,2014/2015,n,,406,66,202220.0,header,150316.0,3,9865.0,4140673,437,goal,n,,,
33236,0,530486.0,Spain,2008/2009,n,,393,53,37459.0,shot,30909.0,1,10267.0,580747,332,goal,n,,,
33237,1,530486.0,Spain,2008/2009,o,,115,59,,,34029.0,2,10267.0,580758,330,goal,o,,,
33238,0,685062.0,Spain,2009/2010,n,,80,13,,shot,30909.0,1,10267.0,1011405,136,goal,n,,,
33239,0,875828.0,Spain,2010/2011,n,,393,10,102612.0,shot,51545.0,2,9864.0,1375868,257,goal,n,,,
33240,1,875828.0,Spain,2010/2011,p,,20,17,,,41468.0,0,10267.0,1375898,268,goal,p,,,
33241,2,875828.0,Spain,2010/2011,n,,393,36,112758.0,shot,51545.0,1,9864.0,1375991,289,goal,n,,,
33242,3,875828.0,Spain,2010/2011,n,,393,53,2802.0,shot,37506.0,1,10267.0,1376060,313,goal,n,,,
33243,4,875828.0,Spain,2010/2011,n,,80,68,,shot,108568.0,0,10267.0,1376099,334,goal,n,,,
33244,5,875828.0,Spain,2010/2011,n,,393,79,238841.0,shot,38822.0,1,9864.0,1376128,344,goal,n,,,
33245,6,875828.0,Spain,2010/2011,n,,393,90,37506.0,shot,33028.0,2,10267.0,1376161,357,goal,n,,,
33246,0,1051814.0,Spain,2011/2012,n,,393,36,39122.0,shot,37506.0,0,10267.0,1846899,327,goal,n,,,
33247,1,1051814.0,Spain,2011/2012,n,,411,62,150739.0,volley,37506.0,0,10267.0,1847177,358,goal,n,,,
33248,0,1260152.0,Spain,2012/2013,n,,71,25,,,75307.0,0,10267.0,2714128,27,goal,n,,,
33249,1,1260152.0,Spain,2012/2013,n,,71,28,,,37506.0,0,10267.0,2714129,28,goal,n,,,
33250,2,1260152.0,Spain,2012/2013,p,,20,30,,,37506.0,0,10267.0,2714130,29,goal,p,,,
33251,3,1260152.0,Spain,2012/2013,n,,71,31,,,150649.0,0,10267.0,2714136,31,goal,n,,,
33252,4,1260152.0,Spain,2012/2013,n,,71,45,,,38822.0,0,9864.0,2714174,33,goal,n,,,
33253,5,1260152.0,Spain,2012/2013,n,,71,56,,,108568.0,0,10267.0,2714200,37,goal,n,,,
33254,0,1505564.0,Spain,2013/2014,n,,71,64,,,30914.0,0,10267.0,2926834,26,goal,n,,,
33255,0,1778044.0,Spain,2014/2015,n,,411,31,391058.0,volley,241825.0,1,10267.0,3674840,285,goal,n,,,
33256,1,1778044.0,Spain,2014/2015,npm,,348,45,,saved_back_into_play,75307.0,5,10267.0,3674899,113,goal,npm,,,
33257,2,1778044.0,Spain,2014/2015,n,,80,45,,shot,75307.0,6,10267.0,3674902,300,goal,n,,,
33258,3,1778044.0,Spain,2014/2015,dg,,298,52,,shot,191873.0,1,9864.0,3674959,136,goal,dg,,,
33259,4,1778044.0,Spain,2014/2015,n,,411,56,241825.0,volley,46384.0,3,10267.0,3674985,319,goal,n,,,
33260,0,2030158.0,Spain,2015/2016,o,,115,19,,,213653.0,1,9864.0,4916136,133,goal,o,,,
33261,1,2030158.0,Spain,2015/2016,n,,6,33,,volley,361770.0,3,10267.0,4916337,215,goal,n,,,
33262,2,2030158.0,Spain,2015/2016,npm,,348,39,,saved_back_into_play,37450.0,0,9864.0,4916423,236,goal,npm,,,
33263,3,2030158.0,Spain,2015/2016,dg,,298,75,,shot,241825.0,1,10267.0,4916716,461,goal,dg,,,
33264,4,2030158.0,Spain,2015/2016,p,,20,89,,,75307.0,0,10267.0,4916818,531,goal,p,,,
33265,0,530620.0,Spain,2008/2009,p,,20,4,,,102612.0,0,9864.0,653989,29,goal,p,,,
33266,1,530620.0,Spain,2008/2009,n,,71,18,,,30907.0,0,8371.0,654073,32,goal,n,,,
33267,2,530620.0,Spain,2008/2009,n,,71,33,,,42369.0,0,8371.0,654149,27,goal,n,,,
33268,3,530620.0,Spain,2008/2009,n,,71,72,,,38151.0,0,9864.0,654727,31,goal,n,,,
33269,4,530620.0,Spain,2008/2009,n,,71,77,,,24168.0,0,9864.0,654736,33,goal,n,,,
33270,0,685124.0,Spain,2009/2010,n,,71,11,,,23853.0,0,8371.0,1043789,23,goal,n,,,
33271,1,685124.0,Spain,2009/2010,n,,71,32,,,41622.0,0,9864.0,1043927,26,goal,n,,,
33272,2,685124.0,Spain,2009/2010,n,,71,48,,,23853.0,0,8371.0,1044150,30,goal,n,,,
33273,3,685124.0,Spain,2009/2010,n,,71,75,,,43310.0,0,9864.0,1044580,31,goal,n,,,
33274,0,875631.0,Spain,2010/2011,p,,20,3,,,42369.0,0,8371.0,1235129,24,goal,p,,,
33275,1,875631.0,Spain,2010/2011,n,,71,37,,,30744.0,0,8371.0,1235532,20,goal,n,,,
33276,2,875631.0,Spain,2010/2011,n,,71,55,,,38136.0,0,8371.0,1235854,22,goal,n,,,
33277,0,1051982.0,Spain,2011/2012,n,,71,53,,,37489.0,0,8371.0,2083731,17,goal,n,,,
33278,1,1051982.0,Spain,2011/2012,n,,71,67,,,37436.0,0,9864.0,2083745,16,goal,n,,,
33279,0,1506078.0,Spain,2013/2014,n,,71,14,46120.0,,474672.0,0,9864.0,3315202,19,goal,n,,,
33280,1,1506078.0,Spain,2013/2014,n,,71,65,30646.0,,46120.0,0,9864.0,3315448,25,goal,n,,,
33281,0,530333.0,Spain,2008/2009,n,,71,65,,,38573.0,0,9783.0,520503,18,goal,n,,,
33282,1,530333.0,Spain,2008/2009,n,,71,69,,,31010.0,0,9783.0,520533,21,goal,n,,,
33283,0,684595.0,Spain,2009/2010,n,,71,81,,,41167.0,0,9783.0,756633,25,goal,n,,,
33284,0,875698.0,Spain,2010/2011,p,,20,22,,,45744.0,0,9783.0,1290043,21,goal,p,,,
33285,1,875698.0,Spain,2010/2011,n,,71,30,,,70891.0,0,9783.0,1290077,22,goal,n,,,
33286,2,875698.0,Spain,2010/2011,n,,71,80,,,37447.0,0,9783.0,1290878,29,goal,n,,,
33287,0,1260320.0,Spain,2012/2013,n,,71,57,,,186748.0,0,9783.0,2543989,22,goal,n,,,
33288,0,1778164.0,Spain,2014/2015,npm,,348,12,,saved_back_into_play,361792.0,0,9783.0,3993698,46,goal,npm,,,
33289,1,1778164.0,Spain,2014/2015,n,,39,22,,distance,282472.0,0,9864.0,3993750,69,goal,n,,,
33290,0,2030434.0,Spain,2015/2016,n,,406,29,238841.0,header,213653.0,1,9864.0,5366104,155,goal,n,,,
33291,1,2030434.0,Spain,2015/2016,n,,393,44,474680.0,shot,51953.0,0,9783.0,5366153,207,goal,n,,,
33292,2,2030434.0,Spain,2015/2016,n,,406,63,238841.0,header,112758.0,3,9864.0,5366241,324,goal,n,,,
33293,3,2030434.0,Spain,2015/2016,n,,393,69,198566.0,shot,474680.0,4,9783.0,5366254,466,goal,n,,,
33294,4,2030434.0,Spain,2015/2016,n,,393,81,279173.0,shot,194660.0,1,9783.0,5366289,397,goal,n,,,
33295,5,2030434.0,Spain,2015/2016,o,,115,89,,,191906.0,3,9783.0,5366308,434,goal,o,,,
33296,0,530638.0,Spain,2008/2009,n,,71,2,,,11641.0,0,8388.0,667579,26,goal,n,,,
33297,1,530638.0,Spain,2008/2009,n,,71,61,,,75216.0,0,8388.0,667749,35,goal,n,,,
33298,0,530355.0,Spain,2008/2009,n,,71,38,,,43310.0,0,9864.0,537161,18,goal,n,,,
33299,1,530355.0,Spain,2008/2009,n,,71,67,,,33634.0,0,8696.0,537404,21,goal,n,,,
33300,0,684938.0,Spain,2009/2010,n,,131,9,,loose_ball,41707.0,0,9864.0,954416,208,goal,n,,,
33301,1,684938.0,Spain,2009/2010,n,,80,35,,shot,41622.0,1,9864.0,954622,217,goal,n,,,
33302,2,684938.0,Spain,2009/2010,n,,80,66,,shot,24450.0,2,9864.0,955039,244,goal,n,,,
33303,0,876000.0,Spain,2010/2011,n,,71,32,,,38822.0,0,9864.0,1522812,28,goal,n,,,
33304,1,876000.0,Spain,2010/2011,n,,71,35,,,56819.0,0,9864.0,1522885,23,goal,n,,,
33305,2,876000.0,Spain,2010/2011,n,,71,73,,,30827.0,0,8696.0,1523316,31,goal,n,,,
33306,0,1051775.0,Spain,2011/2012,n,,71,48,,,191315.0,0,9864.0,1785486,22,goal,n,,,
33307,1,1051775.0,Spain,2011/2012,o,,115,66,,,40501.0,0,8696.0,1785563,23,goal,o,,,
33308,2,1051775.0,Spain,2011/2012,n,,71,70,,,97319.0,0,8696.0,1785564,25,goal,n,,,
33309,3,1051775.0,Spain,2011/2012,n,,71,89,,,56819.0,0,9864.0,1785619,26,goal,n,,,
33310,0,530654.0,Spain,2008/2009,n,,406,24,74750.0,header,75608.0,2,9869.0,686454,245,goal,n,,,
33311,1,530654.0,Spain,2008/2009,n,,406,38,37450.0,header,41707.0,1,9864.0,686580,261,goal,n,,,
33312,2,530654.0,Spain,2008/2009,o,,115,53,,,25913.0,1,9864.0,686765,273,goal,o,,,
33313,0,684813.0,Spain,2009/2010,n,,71,9,,,37450.0,0,9864.0,898678,20,goal,n,,,
33314,1,684813.0,Spain,2009/2010,n,,71,45,,,101070.0,0,9869.0,898820,24,goal,n,,,
33315,2,684813.0,Spain,2009/2010,n,,71,60,,,41707.0,0,9864.0,898919,26,goal,n,,,
33316,3,684813.0,Spain,2009/2010,n,,71,69,,,74752.0,0,9869.0,898961,27,goal,n,,,
33317,0,1051822.0,Spain,2011/2012,n,,411,36,242477.0,volley,303484.0,1,9869.0,1877071,291,goal,n,,,
33318,1,1051822.0,Spain,2011/2012,n,,80,88,,shot,34602.0,0,9864.0,1877295,351,goal,n,,,
33319,2,1051822.0,Spain,2011/2012,n,,411,90,30273.0,volley,21414.0,1,9869.0,1877319,355,goal,n,2.0,,
33320,0,2030179.0,Spain,2015/2016,n,,393,27,202639.0,shot,395154.0,1,9869.0,4984704,131,goal,n,,,
33321,0,530374.0,Spain,2008/2009,n,,71,18,,,102612.0,0,9864.0,549601,21,goal,n,,,
33322,1,530374.0,Spain,2008/2009,n,,71,38,,,25571.0,0,8603.0,549707,23,goal,n,,,
33323,2,530374.0,Spain,2008/2009,n,,71,90,,,11758.0,0,9864.0,550034,26,goal,n,,,
33324,0,1260077.0,Spain,2012/2013,n,,71,1,,,2983.0,0,8603.0,2619399,20,goal,n,,,
33325,1,1260077.0,Spain,2012/2013,n,,71,28,,,37427.0,0,8603.0,2619412,22,goal,n,,,
33326,2,1260077.0,Spain,2012/2013,n,,71,45,,,158263.0,0,8603.0,2619422,24,goal,n,,,
33327,0,1506116.0,Spain,2013/2014,n,,71,30,,,166702.0,0,8603.0,3358321,29,goal,n,,,
33328,1,1506116.0,Spain,2013/2014,n,,71,83,46120.0,,191873.0,0,9864.0,3358552,34,goal,n,,,
33329,2,1506116.0,Spain,2013/2014,n,,71,87,46120.0,,282472.0,0,9864.0,3358567,35,goal,n,,,
33330,3,1506116.0,Spain,2013/2014,npm,,195,90,,,96652.0,1,8603.0,3358578,19,goal,npm,,,
33331,0,2030455.0,Spain,2015/2016,n,,406,82,238841.0,header,112758.0,2,9864.0,5424203,349,goal,n,,,
